URL;TITRE;TYPE;AUTEURS;CONTRIBUTEURS;EDITEURS;DATES;DESCRIPTIONS;SUJETS;PROVENANCE;ARK CATALOGUE;DROITS;NOMBRE DE VUES;CODE(S) PROJET(S);NQA Moyen (%);SOURCE
https://www.numistral.fr/ark:/12148/bpt6k3120799x;La Presse libre : hebdomadaire socialiste (SFIO) du Bas-Rhin, de la Dordogne, de la Haute-Vienne et de l'Indre;fascicules;Parti socialiste SFIO (France). Fédération (Bas-Rhin). Auteur du texte ¤ Parti socialiste SFIO (France). Fédération (Dordogne). Auteur du texte ¤ Parti socialiste SFIO (France). Fédération (Haute-Vienne). Auteur du texte ¤ Parti socialiste SFIO (France). Fédération (Indre). Auteur du texte;;[s.n.] (Périgueux) ¤ Fédération du Parti socialiste (SFIO) du Bas-RhinFédération du Parti socialiste (SFIO) du Bas-Rhin (Strasbourg);1946-11-24;"24 novembre 1946 ¤ 1946/11/24 (N274,A48). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb344456516;domaine public ¤ public domain;;BIPFPIG00 ¤ BIPFPIG24 ¤ BIPNOUV ¤ BNUStr014;75.5;Bibliothèque nationale et universitaire de Strasbourg , M.600.058
https://www.numistral.fr/ark:/12148/bpt6k3017927s;"Freie Presse : sozialistisches Organ für den Nieder-Rhein und für Lothringen [""puis"" sozialistisches Organ für das Département des Nieder-Rheins]";fascicules;;;[s.n.] (Strasbourg);1919-07-25;"25 juillet 1919 ¤ 1919/07/25 (N170,A22). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb42485891n;domaine public ¤ public domain;;BNUStr014;67.48;Bibliothèque nationale et universitaire de Strasbourg , M.600.058
https://www.numistral.fr/ark:/12148/bpt6k3150492t;Journal de Guebwiller / Landwirtschaftlicher Kreisverein Gebweiler;fascicules;;;[s.n.] (Guebwiller);1929-08-13;"13 août 1929 ¤ 1929/08/13 (N187,A61). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb41947606d;domaine public ¤ public domain;;BIPNOUV ¤ BNUStr014;75.0;Bibliothèque nationale et universitaire de Strasbourg , M.600.012
https://www.numistral.fr/ark:/12148/bpt6k31975110;Gebweiler Kreisblatt / Landwirtschaftlicher Kreisverein Gebweiler;fascicules;;;[s.n.] (Gebweiler);1897-12-12;"12 décembre 1897 ¤ 1897/12/12 (N99,A29). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32896215x;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;78.15;Bibliothèque nationale et universitaire de Strasbourg , M.400.044
https://www.numistral.fr/ark:/12148/bpt6k3140956d;Le Nouvelliste d'Alsace;fascicules;;;(Colmar);1926-08-13;"13 août 1926 ¤ 1926/08/13 (N187,A4). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34422391g;domaine public ¤ public domain;;BNUStr014;86.5;Bibliothèque nationale et universitaire de Strasbourg , M.600.029
https://www.numistral.fr/ark:/12148/bpt6k26050894;Echo de Sélestat;fascicules;;;[s.n.] (Sélestat);1920-06-24;"24 juin 1920 ¤ 1920/06/24 (A13,N142). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32761155w;conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews ¤ restricted use;;;77.25;Bibliothèque nationale et universitaire de Strasbourg , M.600.0042
https://www.numistral.fr/ark:/12148/bpt6k3182546c;Journal de Haguenau : indicateur général du Bas-Rhin;fascicules;;;[s.n.] (Haguenau);1930-09-25;"25 septembre 1930 ¤ 1930/09/25 (N223,A90). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34446050f;domaine public ¤ public domain;;BNUStr014;83.33;Bibliothèque nationale et universitaire de Strasbourg , M.600.015
https://www.numistral.fr/ark:/12148/bpt6k26060458;Echo de Sélestat;fascicules;;;[s.n.] (Sélestat);1923-05-02;"02 mai 1923 ¤ 1923/05/02 (A16,N102). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32761155w;conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews ¤ restricted use;;;72.0;Bibliothèque nationale et universitaire de Strasbourg , M.600.0042
https://www.numistral.fr/ark:/12148/bpt6k2605888g;Echo de Sélestat;fascicules;;;[s.n.] (Sélestat);1922-11-24;"24 novembre 1922 ¤ 1922/11/24 (A15,N273). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32761155w;conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews ¤ restricted use;;;72.25;Bibliothèque nationale et universitaire de Strasbourg , M.600.0042
https://www.numistral.fr/ark:/12148/bd6t5277853b;Niederrheinischer Kurier;fascicules;;;[s.n.] (Strassburg);1853-01-06;"06 janvier 1853 ¤ 1853/01/06 (A66,N5). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32823720q;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;81.01;Bibliothèque nationale et universitaire de Strasbourg , M.400.021
https://www.numistral.fr/ark:/12148/bpt6k2605960r;Echo de Sélestat;fascicules;;;[s.n.] (Sélestat);1923-02-06;"06 février 1923 ¤ 1923/02/06 (A16,N31). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32761155w;conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews ¤ restricted use;;;82.75;Bibliothèque nationale et universitaire de Strasbourg , M.600.0042
https://www.numistral.fr/ark:/12148/bd6t5271834c;Niederrheinischer Kurier;fascicules;;;[s.n.] (Strassburg);1831-11-11;"11 novembre 1831 ¤ 1831/11/11 (A44,N200). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32823720q;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;79.12;Bibliothèque nationale et universitaire de Strasbourg , M.400.021
https://www.numistral.fr/ark:/12148/bpt6k2597393x;Echo de Sélestat;fascicules;;;[s.n.] (Sélestat);1937-01-19;"19 janvier 1937 ¤ 1937/01/19 (N15). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32761155w;conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews ¤ restricted use;;;95.33;Bibliothèque nationale et universitaire de Strasbourg , M.600.0042
https://www.numistral.fr/ark:/12148/bpt6k3122948x;"Freie Presse : sozialistisches Organ für den Nieder-Rhein und für Lothringen [""puis"" sozialistisches Organ für das Département des Nieder-Rheins]";fascicules;;;[s.n.] (Strasbourg);1931-03-20;"20 mars 1931 ¤ 1931/03/20 (N67,A34). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb42485891n;domaine public ¤ public domain;;BNUStr014;74.19;Bibliothèque nationale et universitaire de Strasbourg , M.600.058
https://www.numistral.fr/ark:/12148/bpt6k3141443c;Le Nouvelliste d'Alsace;fascicules;;;(Colmar);1928-03-23;"23 mars 1928 ¤ 1928/03/23 (N71,A6). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34422391g;domaine public ¤ public domain;;BNUStr014;84.7;Bibliothèque nationale et universitaire de Strasbourg , M.600.029
https://www.numistral.fr/ark:/12148/bd6t5276131f;Niederrheinischer Kurier;fascicules;;;[s.n.] (Strassburg);1847-07-10;"10 juillet 1847 ¤ 1847/07/10 (A60,N164). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32823720q;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;78.36;Bibliothèque nationale et universitaire de Strasbourg , M.400.021
https://www.numistral.fr/ark:/12148/bpt6k31233203;"Freie Presse : sozialistisches Organ für den Nieder-Rhein und für Lothringen [""puis"" sozialistisches Organ für das Département des Nieder-Rheins]";fascicules;;;[s.n.] (Strasbourg);1932-06-14;"14 juin 1932 ¤ 1932/06/14 (N137,A35). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb42485891n;domaine public ¤ public domain;;BNUStr014;74.1;Bibliothèque nationale et universitaire de Strasbourg , M.600.058
https://www.numistral.fr/ark:/12148/bpt6k2597036v;Echo de Sélestat;fascicules;;;[s.n.] (Sélestat);1935-11-14;"14 novembre 1935 ¤ 1935/11/14 (A27,N266). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32761155w;conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews ¤ restricted use;;;84.7;Bibliothèque nationale et universitaire de Strasbourg , M.600.0042
https://www.numistral.fr/ark:/12148/bpt6k31256267;L'Industriel alsacien : journal de l'industrie, du commerce et de l'agriculture;fascicules;;;[s.n.] (Mulhouse);1873-02-09;"09 février 1873 ¤ 1873/02/09 (N34,A40). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32791266f;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;79.5;Bibliothèque nationale et universitaire de Strasbourg , M.400.038
https://www.numistral.fr/ark:/12148/bpt6k31481653;Le Sport alsacien : organe pour tous les sports en Alsace et en Lorraine...;fascicules;Ligue d'Alsace de football-association. Auteur du texte ¤ Ligue d'Alsace d'athlétisme. Auteur du texte ¤ Ligue d'Alsace de basket-ball. Auteur du texte;;(s.n.] (Strasbourg);1930-02-03;"03 février 1930 ¤ 1930/02/03 (N10,A11). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32871862g;domaine public ¤ public domain;;BNUStr014 ¤ MnS000;76.8;Bibliothèque nationale et universitaire de Strasbourg , M.600.069
https://www.numistral.fr/ark:/12148/bpt6k3140974b;Le Nouvelliste d'Alsace;fascicules;;;(Colmar);1926-09-03;"03 septembre 1926 ¤ 1926/09/03 (N205,A4). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34422391g;domaine public ¤ public domain;;BNUStr014;87.7;Bibliothèque nationale et universitaire de Strasbourg , M.600.029
https://www.numistral.fr/ark:/12148/bd6t52946643;Niederrheinischer Kurier;fascicules;;;[s.n.] (Strassburg);1852-07-21;"21 juillet 1852 ¤ 1852/07/21 (A65,N174). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32823720q;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;83.05;Bibliothèque nationale et universitaire de Strasbourg , M.400.021
https://www.numistral.fr/ark:/12148/bpt6k3199205v;Journal de Guebwiller / Landwirtschaftlicher Kreisverein Gebweiler;fascicules;;;[s.n.] (Guebwiller);1925-01-15;"15 janvier 1925 ¤ 1925/01/15 (N12,A57). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb41947606d;domaine public ¤ public domain;;BIPNOUV ¤ BNUStr014;81.78;Bibliothèque nationale et universitaire de Strasbourg , M.600.012
https://www.numistral.fr/ark:/12148/bpt6k31405316;Le Nouvelliste d'Alsace;fascicules;;;(Colmar);1925-03-18;"18 mars 1925 ¤ 1925/03/18 (N65,A3). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34422391g;domaine public ¤ public domain;;BNUStr014;86.0;Bibliothèque nationale et universitaire de Strasbourg , M.600.029
https://www.numistral.fr/ark:/12148/bpt6k3127244d;L'Industriel alsacien : journal de l'industrie, du commerce et de l'agriculture;fascicules;;;[s.n.] (Mulhouse);1876-07-01;"01 juillet 1876 ¤ 1876/07/01 (N153,A43). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32791266f;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;80.3;Bibliothèque nationale et universitaire de Strasbourg , M.400.038
https://www.numistral.fr/ark:/12148/bd6t5279210h;Niederrheinischer Kurier;fascicules;;;[s.n.] (Strassburg);1856-06-07;"07 juin 1856 ¤ 1856/06/07 (A69,N137). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32823720q;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;85.15;Bibliothèque nationale et universitaire de Strasbourg , M.400.021
https://www.numistral.fr/ark:/12148/bpt6k3123816x;"Freie Presse : sozialistisches Organ für den Nieder-Rhein und für Lothringen [""puis"" sozialistisches Organ für das Département des Nieder-Rheins]";fascicules;;;[s.n.] (Strasbourg);1934-11-23;"23 novembre 1934 ¤ 1934/11/23 (N271,A37). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb42485891n;domaine public ¤ public domain;;BNUStr014;75.8;Bibliothèque nationale et universitaire de Strasbourg , M.600.058
https://www.numistral.fr/ark:/12148/bpt6k31405472;Le Nouvelliste d'Alsace;fascicules;;;(Colmar);1925-04-06;"06 avril 1925 ¤ 1925/04/06 (N81,A3). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34422391g;domaine public ¤ public domain;;BNUStr014;88.2;Bibliothèque nationale et universitaire de Strasbourg , M.600.029
https://www.numistral.fr/ark:/12148/bpt6k31287483;L'Industriel alsacien : journal de l'industrie, du commerce et de l'agriculture;fascicules;;;[s.n.] (Mulhouse);1866-09-16;"16 septembre 1866 ¤ 1866/09/16 (N74,A32). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32791266f;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;81.8;Bibliothèque nationale et universitaire de Strasbourg , M.400.038
https://www.numistral.fr/ark:/12148/bpt6k2597452b;Echo de Sélestat;fascicules;;;[s.n.] (Sélestat);1937-03-31;"31 mars 1937 ¤ 1937/03/31 (N74). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32761155w;conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews ¤ restricted use;;;95.0;Bibliothèque nationale et universitaire de Strasbourg , M.600.0042
https://www.numistral.fr/ark:/12148/bpt6k3122036m;"Freie Presse : sozialistisches Organ für den Nieder-Rhein und für Lothringen [""puis"" sozialistisches Organ für das Département des Nieder-Rheins]";fascicules;;;[s.n.] (Strasbourg);1928-03-10;"10 mars 1928 ¤ 1928/03/10 (N60,A31). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb42485891n;domaine public ¤ public domain;;BNUStr014;74.0;Bibliothèque nationale et universitaire de Strasbourg , M.600.058
https://www.numistral.fr/ark:/12148/bpt6k31287735;L'Industriel alsacien : journal de l'industrie, du commerce et de l'agriculture;fascicules;;;[s.n.] (Mulhouse);1866-11-20;"20 novembre 1866 ¤ 1866/11/20 (N99,A32). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32791266f;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;84.5;Bibliothèque nationale et universitaire de Strasbourg , M.400.038
https://www.numistral.fr/ark:/12148/bpt6k3124066c;"Freie Presse : sozialistisches Organ für den Nieder-Rhein und für Lothringen [""puis"" sozialistisches Organ für das Département des Nieder-Rheins]";fascicules;;;[s.n.] (Strasbourg);1935-09-20;"20 septembre 1935 ¤ 1935/09/20 (N219,A38). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb42485891n;domaine public ¤ public domain;;BNUStr014;74.9;Bibliothèque nationale et universitaire de Strasbourg , M.600.058
https://www.numistral.fr/ark:/12148/bpt6k31307195;Colmarer neueste Nachrichten;fascicules;;;[s.n.] (Colmar);1923-08-26;"26 août 1923 ¤ 1923/08/26 (N234,A3). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb344400938;domaine public ¤ public domain;;BNUStr014;73.9;Bibliothèque nationale et universitaire de Strasbourg , M.600.051
https://www.numistral.fr/ark:/12148/bpt6k31505925;Journal de Guebwiller / Landwirtschaftlicher Kreisverein Gebweiler;fascicules;;;[s.n.] (Guebwiller);1929-12-24;"24 décembre 1929 ¤ 1929/12/24 (N298,A61). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb41947606d;domaine public ¤ public domain;;BIPNOUV ¤ BNUStr014;74.9;Bibliothèque nationale et universitaire de Strasbourg , M.600.012
https://www.numistral.fr/ark:/12148/bpt6k30367547;Journal de Wissembourg : anct Weissenburger Zeitung;fascicules;;;[s.n.] (Wissembourg);1934-09-01;"01 septembre 1934 ¤ 1934/09/01 (N203,A132). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb327990524;domaine public ¤ public domain;;BNUStr014;86.55;Bibliothèque nationale et universitaire de Strasbourg , M.600.047
https://www.numistral.fr/ark:/12148/bpt6k26035986;Echo de Sélestat;fascicules;;;[s.n.] (Sélestat);1930-07-30;"30 juillet 1930 ¤ 1930/07/30 (A22,N175). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32761155w;conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews ¤ restricted use;;;83.88;Bibliothèque nationale et universitaire de Strasbourg , M.600.0042
https://www.numistral.fr/ark:/12148/bpt6k3183954m;Journal de Haguenau : indicateur général du Bas-Rhin;fascicules;;;[s.n.] (Haguenau);1935-07-14;"14 juillet 1935 ¤ 1935/07/14 (N163,A95)-1935/07/15. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34446050f;domaine public ¤ public domain;;BNUStr014;85.95;Bibliothèque nationale et universitaire de Strasbourg , M.600.015
https://www.numistral.fr/ark:/12148/bpt6k31316357;Colmarer neueste Nachrichten;fascicules;;;[s.n.] (Colmar);1926-05-11;"11 mai 1926 ¤ 1926/05/11 (N130,A6). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb344400938;domaine public ¤ public domain;;BNUStr014;74.8;Bibliothèque nationale et universitaire de Strasbourg , M.600.051
https://www.numistral.fr/ark:/12148/bpt6k31248701;"Freie Presse : sozialistisches Organ für den Nieder-Rhein und für Lothringen [""puis"" sozialistisches Organ für das Département des Nieder-Rheins]";fascicules;;;[s.n.] (Strasbourg);1938-05-24;"24 mai 1938 ¤ 1938/05/24 (N120,A41). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb42485891n;domaine public ¤ public domain;;BNUStr014;74.69;Bibliothèque nationale et universitaire de Strasbourg , M.600.058
https://www.numistral.fr/ark:/12148/bpt6k3141992k;Le Nouvelliste d'Alsace;fascicules;;;(Colmar);1936-04-18;"18 avril 1936 ¤ 1936/04/18 (N16,A14). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34422391g;domaine public ¤ public domain;;BNUStr014;86.0;Bibliothèque nationale et universitaire de Strasbourg , M.600.029
https://www.numistral.fr/ark:/12148/bpt6k3141667g;Le Nouvelliste d'Alsace;fascicules;;;(Colmar);1928-12-20;"20 décembre 1928 ¤ 1928/12/20 (N297,A6). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34422391g;domaine public ¤ public domain;;BNUStr014;86.6;Bibliothèque nationale et universitaire de Strasbourg , M.600.029
https://www.numistral.fr/ark:/12148/bpt6k3131867w;Colmarer neueste Nachrichten;fascicules;;;[s.n.] (Colmar);1927-02-17;"17 février 1927 ¤ 1927/02/17 (N47,A7). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb344400938;domaine public ¤ public domain;;BNUStr014;74.6;Bibliothèque nationale et universitaire de Strasbourg , M.600.051
https://www.numistral.fr/ark:/12148/bd6t5281227j;Niederrheinischer Kurier;fascicules;;;[s.n.] (Strassburg);1868-04-03;"03 avril 1868 ¤ 1868/04/03 (A81,N81). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32823720q;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;79.12;Bibliothèque nationale et universitaire de Strasbourg , M.400.021
https://www.numistral.fr/ark:/12148/bpt6k3131827c;Colmarer neueste Nachrichten;fascicules;;;[s.n.] (Colmar);1926-12-30;"30 décembre 1926 ¤ 1926/12/30 (N360,A6). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb344400938;domaine public ¤ public domain;;BNUStr014;74.8;Bibliothèque nationale et universitaire de Strasbourg , M.600.051
https://www.numistral.fr/ark:/12148/bpt6k2597045t;Echo de Sélestat;fascicules;;;[s.n.] (Sélestat);1935-11-24;"24 novembre 1935 ¤ 1935/11/24 (A27,N275)-1935/11/25. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32761155w;conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews ¤ restricted use;;;86.0;Bibliothèque nationale et universitaire de Strasbourg , M.600.0042
https://www.numistral.fr/ark:/12148/bd6t5296652j;Niederrheinischer Kurier;fascicules;;;[s.n.] (Strassburg);1871-11-01;"01 novembre 1871 ¤ 1871/11/01 (A84,ED2,N255). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32823720q;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;80.76;Bibliothèque nationale et universitaire de Strasbourg , M.400.021
https://www.numistral.fr/ark:/12148/bpt6k3143498z;Journal agricole d'Alsace-Lorraine;fascicules;Association centrale des comices agricoles d'arrondissement (Strasbourg). Auteur du texte;Association des caisses publiques d'assurance contre la grêle et la mort du bétail (Strasbourg). Éditeur scientifique;(Strasbourg);1925-09-19;"19 septembre 1925 ¤ 1925/09/19 (N38,A53). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34423475r;domaine public ¤ public domain;;BNUStr014;85.4;Bibliothèque nationale et universitaire de Strasbourg , M.36.059
https://www.numistral.fr/ark:/12148/bpt6k3143695d;Journal agricole d'Alsace-Lorraine;fascicules;Association centrale des comices agricoles d'arrondissement (Strasbourg). Auteur du texte;Association des caisses publiques d'assurance contre la grêle et la mort du bétail (Strasbourg). Éditeur scientifique;(Strasbourg);1929-07-06;"06 juillet 1929 ¤ 1929/07/06 (N27,A57). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34423475r;domaine public ¤ public domain;;BNUStr014;84.1;Bibliothèque nationale et universitaire de Strasbourg , M.36.059
https://www.numistral.fr/ark:/12148/bpt6k3142718n;Journal agricole d'Alsace-Lorraine;fascicules;Association centrale des comices agricoles d'arrondissement (Strasbourg). Auteur du texte;Association des caisses publiques d'assurance contre la grêle et la mort du bétail (Strasbourg). Éditeur scientifique;(Strasbourg);1910-02-26;"26 février 1910 ¤ 1910/02/26 (N9,A38). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34423475r;domaine public ¤ public domain;;BNUStr014;84.4;Bibliothèque nationale et universitaire de Strasbourg , M.36.059
https://www.numistral.fr/ark:/12148/bpt6k31525706;Gebweiler neueste Nachrichten ¤ Les Dernières nouvelles de Guebwiller;fascicules;;;[s.n.] (Gebweiler);1937-04-01;"01 avril 1937 ¤ 1937/04/01 (N90,A10). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb327816770;domaine public ¤ public domain;;BNUStr014;75.4;Bibliothèque nationale et universitaire de Strasbourg , M.600.012
https://www.numistral.fr/ark:/12148/bpt6k31427125;Journal agricole d'Alsace-Lorraine;fascicules;Association centrale des comices agricoles d'arrondissement (Strasbourg). Auteur du texte;Association des caisses publiques d'assurance contre la grêle et la mort du bétail (Strasbourg). Éditeur scientifique;(Strasbourg);1910-01-15;"15 janvier 1910 ¤ 1910/01/15 (N3,A38). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34423475r;domaine public ¤ public domain;;BNUStr014;87.4;Bibliothèque nationale et universitaire de Strasbourg , M.36.059
https://www.numistral.fr/ark:/12148/bd6t5280643p;Niederrheinischer Kurier;fascicules;;;[s.n.] (Strassburg);1866-01-10;"10 janvier 1866 ¤ 1866/01/10 (A79,N8). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32823720q;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;81.8;Bibliothèque nationale et universitaire de Strasbourg , M.400.021
https://www.numistral.fr/ark:/12148/bpt6k3138519z;Mülhauser Volksblatt;fascicules;;;(Mülhausen);1937-01-20;"20 janvier 1937 ¤ 1937/01/20 (N16,A44). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34424063w;domaine public ¤ public domain;;BNUStr014;74.9;Bibliothèque nationale et universitaire de Strasbourg , M.600.028
https://www.numistral.fr/ark:/12148/bpt6k2596648t;Echo de Sélestat;fascicules;;;[s.n.] (Sélestat);1934-08-04;"04 août 1934 ¤ 1934/08/04 (A26,N180). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32761155w;conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews ¤ restricted use;;;84.14;Bibliothèque nationale et universitaire de Strasbourg , M.600.0042
https://www.numistral.fr/ark:/12148/bpt6k31424747;Journal agricole d'Alsace-Lorraine;fascicules;Association centrale des comices agricoles d'arrondissement (Strasbourg). Auteur du texte;Association des caisses publiques d'assurance contre la grêle et la mort du bétail (Strasbourg). Éditeur scientifique;(Strasbourg);1905-06-24;"24 juin 1905 ¤ 1905/06/24 (N25,A33). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34423475r;domaine public ¤ public domain;;BNUStr014;83.6;Bibliothèque nationale et universitaire de Strasbourg , M.36.059
https://www.numistral.fr/ark:/12148/bpt6k3138622s;Mülhauser Volksblatt;fascicules;;;(Mülhausen);1937-05-26;"26 mai 1937 ¤ 1937/05/26 (N119,A44). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34424063w;domaine public ¤ public domain;;BNUStr014;75.19;Bibliothèque nationale et universitaire de Strasbourg , M.600.028
https://www.numistral.fr/ark:/12148/bd6t5280993b;Niederrheinischer Kurier;fascicules;;;[s.n.] (Strassburg);1867-12-08;"08 décembre 1867 ¤ 1867/12/08 (A80,N294). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb32823720q;domaine public ¤ public domain;;BNUStr014 ¤ BIPNOUV;80.43;Bibliothèque nationale et universitaire de Strasbourg , M.400.021
https://www.numistral.fr/ark:/12148/bpt6k31333812;Colmarer neueste Nachrichten;fascicules;;;[s.n.] (Colmar);1932-03-05;"05 mars 1932 ¤ 1932/03/05 (N65,A12). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb344400938;domaine public ¤ public domain;;BNUStr014;74.8;Bibliothèque nationale et universitaire de Strasbourg , M.600.051
https://www.numistral.fr/ark:/12148/bpt6k3152267p;Gebweiler neueste Nachrichten ¤ Les Dernières nouvelles de Guebwiller;fascicules;;;[s.n.] (Gebweiler);1936-03-27;"27 mars 1936 ¤ 1936/03/27 (N87,A4). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb327816770;domaine public ¤ public domain;;BNUStr014;74.9;Bibliothèque nationale et universitaire de Strasbourg , M.600.012
https://www.numistral.fr/ark:/12148/bpt6k3138564s;Mülhauser Volksblatt;fascicules;;;(Mülhausen);1937-03-13;"13 mars 1937 ¤ 1937/03/13 (N61,A44). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34424063w;domaine public ¤ public domain;;BNUStr014;75.5;Bibliothèque nationale et universitaire de Strasbourg , M.600.028
https://www.numistral.fr/ark:/12148/bpt6k3152749g;Gebweiler neueste Nachrichten ¤ Les Dernières nouvelles de Guebwiller;fascicules;;;[s.n.] (Gebweiler);1937-10-30;"30 octobre 1937 ¤ 1937/10/30 (N301,A10). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb327816770;domaine public ¤ public domain;;BNUStr014;74.8;Bibliothèque nationale et universitaire de Strasbourg , M.600.012
