URL;TITRE;TYPE;AUTEURS;CONTRIBUTEURS;EDITEURS;DATES;DESCRIPTIONS;SUJETS;PROVENANCE;ARK CATALOGUE;DROITS;NOMBRE DE VUES;CODE(S) PROJET(S);NQA Moyen (%);SOURCE
https://www.numistral.fr/ark:/12148/bpt6k97575246;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1908;"1908 ¤ 1908 (N27). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.88;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k97587246;Histoire & patrimoine hospitalier : bulletin de l'Association Les Amis des hôpitaux universitaires de Strasbourg;fascicules;Association Les amis des hôpitaux universitaires de Strasbourg. Auteur du texte;;Les Amis des hôpitaux universitaires de Strasbourg (Strasbourg);2006-01-01;"01 janvier 2006 ¤ 2006/01/01 (N17)-2006/01/31. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb388873361;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.36;Bibliothèque nationale et universitaire de Strasbourg , 2016-252380
https://www.numistral.fr/ark:/12148/bpt6k9757869t;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1893;"1893 ¤ 1893 (N12). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9757564q;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1896;"1896 ¤ 1896 (N15). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9758727f;Histoire & patrimoine hospitalier : bulletin de l'Association Les Amis des hôpitaux universitaires de Strasbourg;fascicules;Association Les amis des hôpitaux universitaires de Strasbourg. Auteur du texte;;Les Amis des hôpitaux universitaires de Strasbourg (Strasbourg);2005-01-01;"01 janvier 2005 ¤ 2005/01/01 (N14)-2005/01/31. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb388873361;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.73;Bibliothèque nationale et universitaire de Strasbourg , 2016-252380
https://www.numistral.fr/ark:/12148/bpt6k97627021;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);2010-01-01;"01 janvier 2010 ¤ 2010/01/01 (N61)-2010/06/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.58;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k9757317c;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1903;"1903 ¤ 1903 (N22). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.78;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9760040p;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1923;"1923 ¤ 1923 (N39). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.35;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9757587q;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1902;"1902 ¤ 1902 (N21). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9756931d;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);1985-07-01;"01 juillet 1985 ¤ 1985/07/01 (N12)-1985/12/31. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;88.75;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k9757324h;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1904;"1904 ¤ 1904 (N23). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k97587298;Histoire & patrimoine hospitalier : bulletin de l'Association Les Amis des hôpitaux universitaires de Strasbourg;fascicules;Association Les amis des hôpitaux universitaires de Strasbourg. Auteur du texte;;Les Amis des hôpitaux universitaires de Strasbourg (Strasbourg);2003-04-01;"01 avril 2003 ¤ 2003/04/01 (N11)-2003/04/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb388873361;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;98.83;Bibliothèque nationale et universitaire de Strasbourg , 2016-252380
https://www.numistral.fr/ark:/12148/bpt6k97578959;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1900;"1900 ¤ 1900 (N19). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9757965h;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1894;"1894 ¤ 1894 (N13). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k5320581f;Bulletin de l'Association philomathique d'Alsace et de Lorraine;fascicules;Association philomathique d'Alsace et de Lorraine. Auteur du texte ¤ Musée zoologique (Strasbourg). Auteur du texte;;Association philomathique d'Alsace et de Lorraine (Strasbourg);2010;"2010 ¤ 2010 (T44)-2011. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34383552f;domaine public ¤ public domain;;BNUStr000 ¤ BNUStrSoc;88.88;Bibliothèque nationale et universitaire de Strasbourg , 2019-173767
https://www.numistral.fr/ark:/12148/bpt6k97575298;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1932;"1932 ¤ 1932 (N46). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.37;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9757753m;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1899;"1899 ¤ 1899 (N18). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9758723s;Histoire & patrimoine hospitalier : bulletin de l'Association Les Amis des hôpitaux universitaires de Strasbourg;fascicules;Association Les amis des hôpitaux universitaires de Strasbourg. Auteur du texte;;Les Amis des hôpitaux universitaires de Strasbourg (Strasbourg);2003-12-01;"01 décembre 2003 ¤ 2003/12/01 (N12)-2003/12/31. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb388873361;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.87;Bibliothèque nationale et universitaire de Strasbourg , 2016-252380
https://www.numistral.fr/ark:/12148/bpt6k9762701m;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);2010-07-01;"01 juillet 2010 ¤ 2010/07/01 (N62)-2010/12/31. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.67;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k97569441;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);1999-01-01;"01 janvier 1999 ¤ 1999/01/01 (N39)-1999/06/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.21;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k97578603;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1901;"1901 ¤ 1901 (N20). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9757593f;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1947;"1947 ¤ 1947 (N55). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.82;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9757525m;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1921;"1921 ¤ 1921 (N37). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.43;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k97565222;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);1982-07-01;"01 juillet 1982 ¤ 1982/07/01 (N6)-1982/12/31. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k9756865v;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);1983-01-01;"01 janvier 1983 ¤ 1983/01/01 (N7)-1983/06/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k97579235;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1907;"1907 ¤ 1907 (N26). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.26;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9757859f;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1905;"1905 ¤ 1905 (N24). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.76;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k97576160;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1913;"1913 ¤ 1913 (N32). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.3;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9758329w;Pays d'Alsace;fascicules;Société d'histoire et d'archéologie de Saverne et environs. Auteur du texte;Wollbrett, Alphonse (1904-1990). Directeur de publication;Société d'histoire et d'archéologie de Saverne et environs (Saverne);1989-04-01;"01 avril 1989 ¤ 1989/04/01 (N149)-1989/04/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb36134321r;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.75;Bibliothèque nationale et universitaire de Strasbourg , 2016-250551
https://www.numistral.fr/ark:/12148/bpt6k97569671;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);1987-01-01;"01 janvier 1987 ¤ 1987/01/01 (N15)-1987/06/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;98.51;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k97627006;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);2011-01-01;"01 janvier 2011 ¤ 2011/01/01 (N63)-2011/06/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.76;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k9757532r;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1938;"1938 ¤ 1938 (N52). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.28;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9758207z;Pays d'Alsace;fascicules;Société d'histoire et d'archéologie de Saverne et environs. Auteur du texte;Wollbrett, Alphonse (1904-1990). Directeur de publication;Société d'histoire et d'archéologie de Saverne et environs (Saverne);1999-10-01;"01 octobre 1999 ¤ 1999/10/01 (N189)-1999/12/31. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb36134321r;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.09;Bibliothèque nationale et universitaire de Strasbourg , 2016-250551
https://www.numistral.fr/ark:/12148/bpt6k97576820;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1897;"1897 ¤ 1897 (N16). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k97571131;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);1991-07-01;"01 juillet 1991 ¤ 1991/07/01 (N24)-1991/12/31. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.58;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k97600391;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1922;"1922 ¤ 1922 (N38). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.74;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9757772z;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1929;"1929 ¤ 1929 (N43). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.46;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9767662h;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1935;"1935 ¤ 1935 (N49). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9756661h;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);1994-01-01;"01 janvier 1994 ¤ 1994/01/01 (N29)-1994/06/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.55;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k97578210;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1898;"1898 ¤ 1898 (N17). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9758209s;Pays d'Alsace;fascicules;Société d'histoire et d'archéologie de Saverne et environs. Auteur du texte;Wollbrett, Alphonse (1904-1990). Directeur de publication;Société d'histoire et d'archéologie de Saverne et environs (Saverne);1999-04-01;"01 avril 1999 ¤ 1999/04/01 (N187)-1999/06/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb36134321r;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.29;Bibliothèque nationale et universitaire de Strasbourg , 2016-250551
https://www.numistral.fr/ark:/12148/bpt6k9756686b;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);2004-07-01;"01 juillet 2004 ¤ 2004/07/01 (N50)-2004/12/31. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.28;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k9757714h;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1877;"1877 ¤ 1877 (A3). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9756940c;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);2000-07-01;"01 juillet 2000 ¤ 2000/07/01 (N42)-2000/12/31. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.3;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k97577704;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1931;"1931 ¤ 1931 (N45). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.62;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9757903d;Pays d'Alsace;fascicules;Société d'histoire et d'archéologie de Saverne et environs. Auteur du texte;Wollbrett, Alphonse (1904-1990). Directeur de publication;Société d'histoire et d'archéologie de Saverne et environs (Saverne);1978-11-01;"01 novembre 1978 ¤ 1978/11/01 (N103BIS)-1978/11/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb36134321r;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.4;Bibliothèque nationale et universitaire de Strasbourg , 2016-250551
https://www.numistral.fr/ark:/12148/bpt6k9758328g;Pays d'Alsace;fascicules;Société d'histoire et d'archéologie de Saverne et environs. Auteur du texte;Wollbrett, Alphonse (1904-1990). Directeur de publication;Société d'histoire et d'archéologie de Saverne et environs (Saverne);1988-04-01;"01 avril 1988 ¤ 1988/04/01 (N145)-1988/04/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb36134321r;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.62;Bibliothèque nationale et universitaire de Strasbourg , 2016-250551
https://www.numistral.fr/ark:/12148/bpt6k9757557k;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1914;"1914 ¤ 1914 (N33). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.04;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k97573144;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1928;"1928 ¤ 1928 (N42). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.33;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9756932t;Kocherschbari;fascicules;Association des amis de la maison du Kochersberg. Auteur du texte;;Association des amis du Kochersberg (Truchtersheim);1985-01-01;"01 janvier 1985 ¤ 1985/01/01 (N11)-1985/06/30. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb343635719;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;98.5;Bibliothèque nationale et universitaire de Strasbourg , 2016-250717
https://www.numistral.fr/ark:/12148/bpt6k97577133;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1880;"1880 ¤ 1880 (A4). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;98.59;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k9757830z;Bulletin de la Société belfortaine d'émulation;fascicules;;;Société belfortaine d'émulation (Belfort);1891;"1891 ¤ 1891 (N10). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34363031p;domaine public ¤ public domain;;BNUStrSoc ¤ Alsace1 ¤ FrancComt1 ¤ BNUStr000;99.43;Bibliothèque nationale et universitaire de Strasbourg , 2016-249267
https://www.numistral.fr/ark:/12148/bpt6k5320663v;Bulletin de l'Association philomathique d'Alsace et de Lorraine;fascicules;Association philomathique d'Alsace et de Lorraine. Auteur du texte ¤ Musée zoologique (Strasbourg). Auteur du texte;;Association philomathique d'Alsace et de Lorraine (Strasbourg);1986;"1986 ¤ 1986 (T22). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34383552f;domaine public ¤ public domain;;BNUStr000 ¤ BNUStrSoc;87.11;Bibliothèque nationale et universitaire de Strasbourg , 2019-173767
https://www.numistral.fr/ark:/12148/bpt6k12935120;Les Cahiers lorrains : organe des sociétés littéraires et scientifiques de Metz et de la Moselle;fascicules;Société d'histoire et d'archéologie de Lorraine. Auteur du texte;;[s.n.] (Metz);1934-02-01;"01 février 1934 ¤ 1934/02/01 (A13,N2)-1934/02/28. ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34389720t;domaine public ¤ public domain;;BNUStr000 ¤ BNUStrSoc;87.58;Bibliothèque nationale et universitaire de Strasbourg , 2019-162914
https://www.numistral.fr/ark:/12148/bpt6k5320637c;Bulletin de l'Association philomathique d'Alsace et de Lorraine;fascicules;Association philomathique d'Alsace et de Lorraine. Auteur du texte ¤ Musée zoologique (Strasbourg). Auteur du texte;;Association philomathique d'Alsace et de Lorraine (Strasbourg);1977;"1977 ¤ 1977 (T16). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34383552f;domaine public ¤ public domain;;BNUStr000 ¤ BNUStrSoc;88.03;Bibliothèque nationale et universitaire de Strasbourg , 2019-173767
https://www.numistral.fr/ark:/12148/bpt6k5320679q;Bulletin de l'Association philomathique d'Alsace et de Lorraine;fascicules;Association philomathique d'Alsace et de Lorraine. Auteur du texte ¤ Musée zoologique (Strasbourg). Auteur du texte;;Association philomathique d'Alsace et de Lorraine (Strasbourg);2004;"2004 ¤ 2004 (T39). ¤ ";;Numistral;http://catalogue.bnf.fr/ark:/12148/cb34383552f;domaine public ¤ public domain;;BNUStr000 ¤ BNUStrSoc;88.89;Bibliothèque nationale et universitaire de Strasbourg , 2019-173767
https://www.numistral.fr/ark:/12148/bpt6k9752446w;Éphémérides 2001-2004 : 1er janvier 2001-31 décembre 2004 / Société d'histoire de Turckheim Wickram;monographies;Société d'histoire et d'archéologie Wickram (Turckheim, Haut-Rhin). Auteur du texte;;Société d'histoire de Turckheim Wickram (Turckheim);2006;Collection : Société Wickram-Turckheim , n° 29 ¤ Avec mode texte ¤ Chronologie;Turckheim (Haut-Rhin, France) -- 1990-2020;Numistral;http://catalogue.bnf.fr/ark:/12148/cb46833054z;domaine public ¤ public domain;72;BNUStrSoc ¤ Alsace1 ¤ BNUStr000;99.93;Bibliothèque nationale et universitaire de Strasbourg , 2016-215460
